sample,link
TCGA-RD-A8N0,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-RD-A8N0-01Z-00-DX1"">TCGA-RD-A8N0-01Z-00-DX1</a>"
TCGA-RP-A6K9,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-RP-A6K9-01Z-00-DX1"">TCGA-RP-A6K9-01Z-00-DX1</a>"
TCGA-S5-A6DX,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-S5-A6DX-01Z-00-DX1"">TCGA-S5-A6DX-01Z-00-DX1</a>"
TCGA-SW-A7EB,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-SW-A7EB-01Z-00-DX1"">TCGA-SW-A7EB-01Z-00-DX1</a>"
TCGA-UY-A9PH,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-UY-A9PH-01Z-00-DX1"">TCGA-UY-A9PH-01Z-00-DX1</a>"
TCGA-V1-A8WL,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-V1-A8WL-01Z-00-DX1"">TCGA-V1-A8WL-01Z-00-DX1</a>"
TCGA-V1-A9OA,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-V1-A9OA-01Z-00-DX1"">TCGA-V1-A9OA-01Z-00-DX1</a>"
TCGA-V1-A9OL,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-V1-A9OL-01Z-00-DX1"">TCGA-V1-A9OL-01Z-00-DX1</a>"
TCGA-V1-A9OX,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-V1-A9OX-01Z-00-DX1"">TCGA-V1-A9OX-01Z-00-DX1</a>"
TCGA-V1-A9Z8,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-V1-A9Z8-01Z-00-DX1"">TCGA-V1-A9Z8-01Z-00-DX1</a>"
TCGA-V1-A9ZK,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-V1-A9ZK-01Z-00-DX1"">TCGA-V1-A9ZK-01Z-00-DX1</a>"
TCGA-V4-A9EH,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-V4-A9EH-01Z-00-DX1"">TCGA-V4-A9EH-01Z-00-DX1</a>"
TCGA-V4-A9EO,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-V4-A9EO-01Z-00-DX1"">TCGA-V4-A9EO-01Z-00-DX1</a>"
TCGA-V4-A9EX,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-V4-A9EX-01Z-00-DX1"">TCGA-V4-A9EX-01Z-00-DX1</a>"
TCGA-VP-A87K,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-VP-A87K-01Z-00-DX1"">TCGA-VP-A87K-01Z-00-DX1</a>"
TCGA-VQ-A8P2,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-VQ-A8P2-01Z-00-DX1"">TCGA-VQ-A8P2-01Z-00-DX1</a>"
TCGA-VQ-A8PH,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-VQ-A8PH-01Z-00-DX1"">TCGA-VQ-A8PH-01Z-00-DX1</a>"
TCGA-VQ-A91D,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-VQ-A91D-01Z-00-DX1"">TCGA-VQ-A91D-01Z-00-DX1</a>"
TCGA-VQ-A91N,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-VQ-A91N-01Z-00-DX1"">TCGA-VQ-A91N-01Z-00-DX1</a>"
TCGA-VS-A8EJ,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-VS-A8EJ-01Z-00-DX1"">TCGA-VS-A8EJ-01Z-00-DX1</a>"
TCGA-VS-A8QM,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-VS-A8QM-01Z-00-DX1"">TCGA-VS-A8QM-01Z-00-DX1</a>"
TCGA-VS-A959,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-VS-A959-01Z-00-DX1"">TCGA-VS-A959-01Z-00-DX1</a>"
TCGA-VS-A9U6,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-VS-A9U6-01Z-00-DX1"">TCGA-VS-A9U6-01Z-00-DX1</a>"
TCGA-VS-A9V1,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-VS-A9V1-01Z-00-DX1"">TCGA-VS-A9V1-01Z-00-DX1</a>"
TCGA-VS-A9V2,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-VS-A9V2-01Z-00-DX1"">TCGA-VS-A9V2-01Z-00-DX1</a>"
TCGA-WC-A884,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-WC-A884-01Z-00-DX1"">TCGA-WC-A884-01Z-00-DX1</a>"
TCGA-WE-A8ZO,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-WE-A8ZO-06Z-00-DX1"">TCGA-WE-A8ZO-06Z-00-DX1</a>"
TCGA-WE-AAA4,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-WE-AAA4-01Z-00-DX1"">TCGA-WE-AAA4-01Z-00-DX1</a>"
TCGA-XD-AAUH,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-XD-AAUH-01Z-00-DX1"">TCGA-XD-AAUH-01Z-00-DX1</a>"
TCGA-XD-AAUL,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-XD-AAUL-01Z-00-DX1"">TCGA-XD-AAUL-01Z-00-DX1</a>"
TCGA-XF-A9SG,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-XF-A9SG-01Z-00-DX1"">TCGA-XF-A9SG-01Z-00-DX1</a>"
TCGA-XF-AAMG,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-XF-AAMG-01Z-00-DX1"">TCGA-XF-AAMG-01Z-00-DX1</a>"
TCGA-XK-AAJP,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-XK-AAJP-01Z-00-DX1"">TCGA-XK-AAJP-01Z-00-DX1</a>"
TCGA-XV-AAZW,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-XV-AAZW-01Z-00-DX1"">TCGA-XV-AAZW-01Z-00-DX1</a>"
TCGA-Y6-A8TL,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-Y6-A8TL-01Z-00-DX1"">TCGA-Y6-A8TL-01Z-00-DX1</a>"
TCGA-YD-A9TA,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-YD-A9TA-01Z-00-DX1"">TCGA-YD-A9TA-01Z-00-DX1</a>"
TCGA-YL-A8S8,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-YL-A8S8-01Z-00-DX1"">TCGA-YL-A8S8-01Z-00-DX1</a>"
TCGA-YL-A9WI,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-YL-A9WI-01Z-00-DX1"">TCGA-YL-A9WI-01Z-00-DX1</a>"
TCGA-YL-A9WL,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-YL-A9WL-01Z-00-DX1"">TCGA-YL-A9WL-01Z-00-DX1</a>"
TCGA-YZ-A982,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-YZ-A982-01Z-00-DX1"">TCGA-YZ-A982-01Z-00-DX1</a>"
TCGA-YZ-A985,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-YZ-A985-01Z-00-DX1"">TCGA-YZ-A985-01Z-00-DX1</a>"
TCGA-Z2-A8RT,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-Z2-A8RT-01Z-00-DX1"">TCGA-Z2-A8RT-01Z-00-DX1</a>"
TCGA-ZJ-AAXT,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-ZJ-AAXT-01Z-00-DX1"">TCGA-ZJ-AAXT-01Z-00-DX1</a>"
TCGA-05-4384,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-05-4384-01Z-00-DX1"">TCGA-05-4384-01Z-00-DX1</a>"
TCGA-05-4395,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-05-4395-01Z-00-DX1"">TCGA-05-4395-01Z-00-DX1</a>"
TCGA-05-4397,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-05-4397-01Z-00-DX1"">TCGA-05-4397-01Z-00-DX1</a>"
TCGA-05-4398,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-05-4398-01Z-00-DX1"">TCGA-05-4398-01Z-00-DX1</a>"
TCGA-05-4420,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-05-4420-01Z-00-DX1"">TCGA-05-4420-01Z-00-DX1</a>"
TCGA-05-4433,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-05-4433-01Z-00-DX1"">TCGA-05-4433-01Z-00-DX1</a>"
TCGA-2A-A8VO,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-2A-A8VO-01Z-00-DX1"">TCGA-2A-A8VO-01Z-00-DX1</a>"
TCGA-2A-A8VT,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-2A-A8VT-01Z-00-DX1"">TCGA-2A-A8VT-01Z-00-DX1</a>"
TCGA-2A-A8W1,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-2A-A8W1-01Z-00-DX1"">TCGA-2A-A8W1-01Z-00-DX1</a>"
TCGA-2F-A9KW,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-2F-A9KW-01Z-00-DX1"">TCGA-2F-A9KW-01Z-00-DX1</a>"
TCGA-33-6738,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-33-6738-01Z-00-DX1"">TCGA-33-6738-01Z-00-DX1</a>"
TCGA-34-2600,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-34-2600-01Z-00-DX1"">TCGA-34-2600-01Z-00-DX1</a>"
TCGA-34-5929,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-34-5929-01Z-00-DX1"">TCGA-34-5929-01Z-00-DX1</a>"
TCGA-35-3615,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-35-3615-01Z-00-DX1"">TCGA-35-3615-01Z-00-DX1</a>"
TCGA-38-4628,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-38-4628-01Z-00-DX1"">TCGA-38-4628-01Z-00-DX1</a>"
TCGA-39-5031,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-39-5031-01Z-00-DX1"">TCGA-39-5031-01Z-00-DX1</a>"
TCGA-3A-A9IV,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-3A-A9IV-01Z-00-DX1"">TCGA-3A-A9IV-01Z-00-DX1</a>"
TCGA-3A-A9J0,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-3A-A9J0-01Z-00-DX1"">TCGA-3A-A9J0-01Z-00-DX1</a>"
TCGA-43-7657,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-43-7657-01Z-00-DX1"">TCGA-43-7657-01Z-00-DX1</a>"
TCGA-44-6777,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-44-6777-01Z-00-DX1"">TCGA-44-6777-01Z-00-DX1</a>"
TCGA-44-7662,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-44-7662-01Z-00-DX1"">TCGA-44-7662-01Z-00-DX1</a>"
TCGA-46-3766,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-46-3766-01Z-00-DX1"">TCGA-46-3766-01Z-00-DX1</a>"
TCGA-46-3767,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-46-3767-01Z-00-DX1"">TCGA-46-3767-01Z-00-DX1</a>"
TCGA-46-6026,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-46-6026-01Z-00-DX1"">TCGA-46-6026-01Z-00-DX1</a>"
TCGA-49-4505,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-49-4505-01Z-00-DX1"">TCGA-49-4505-01Z-00-DX1</a>"
TCGA-49-4512,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-49-4512-01Z-00-DX1"">TCGA-49-4512-01Z-00-DX1</a>"
TCGA-49-6745,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-49-6745-01Z-00-DX1"">TCGA-49-6745-01Z-00-DX1</a>"
TCGA-49-AAR4,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-49-AAR4-01Z-00-DX1"">TCGA-49-AAR4-01Z-00-DX1</a>"
TCGA-50-5931,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-50-5931-01Z-00-DX1"">TCGA-50-5931-01Z-00-DX1</a>"
TCGA-50-5939,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-50-5939-01Z-00-DX1"">TCGA-50-5939-01Z-00-DX1</a>"
TCGA-50-5946,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-50-5946-01Z-00-DX1"">TCGA-50-5946-01Z-00-DX1</a>"
TCGA-51-4079,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-51-4079-01Z-00-DX1"">TCGA-51-4079-01Z-00-DX1</a>"
TCGA-52-7622,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-52-7622-01Z-00-DX1"">TCGA-52-7622-01Z-00-DX1</a>"
TCGA-53-7813,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-53-7813-01Z-00-DX1"">TCGA-53-7813-01Z-00-DX1</a>"
TCGA-55-5899,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-55-5899-01Z-00-DX1"">TCGA-55-5899-01Z-00-DX1</a>"
TCGA-55-7576,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-55-7576-01Z-00-DX1"">TCGA-55-7576-01Z-00-DX1</a>"
TCGA-55-7727,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-55-7727-01Z-00-DX1"">TCGA-55-7727-01Z-00-DX1</a>"
TCGA-55-7816,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-55-7816-01Z-00-DX1"">TCGA-55-7816-01Z-00-DX1</a>"
TCGA-55-8097,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-55-8097-01Z-00-DX1"">TCGA-55-8097-01Z-00-DX1</a>"
TCGA-55-8302,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-55-8302-01Z-00-DX1"">TCGA-55-8302-01Z-00-DX1</a>"
TCGA-55-8620,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-55-8620-01Z-00-DX1"">TCGA-55-8620-01Z-00-DX1</a>"
TCGA-56-5898,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-56-5898-01Z-00-DX1"">TCGA-56-5898-01Z-00-DX1</a>"
TCGA-56-8309,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-56-8309-01Z-00-DX1"">TCGA-56-8309-01Z-00-DX1</a>"
TCGA-5N-A9KI,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-5N-A9KI-01Z-00-DX1"">TCGA-5N-A9KI-01Z-00-DX1</a>"
TCGA-5N-A9KM,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-5N-A9KM-01Z-00-DX1"">TCGA-5N-A9KM-01Z-00-DX1</a>"
TCGA-5S-A9Q8,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-5S-A9Q8-01Z-00-DX1"">TCGA-5S-A9Q8-01Z-00-DX1</a>"
TCGA-60-2703,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-60-2703-01Z-00-DX1"">TCGA-60-2703-01Z-00-DX1</a>"
TCGA-60-2709,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-60-2709-01Z-00-DX1"">TCGA-60-2709-01Z-00-DX1</a>"
TCGA-62-A46O,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-62-A46O-01Z-00-DX1"">TCGA-62-A46O-01Z-00-DX1</a>"
TCGA-63-A5MB,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-63-A5MB-01Z-00-DX1"">TCGA-63-A5MB-01Z-00-DX1</a>"
TCGA-64-1679,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-64-1679-01Z-00-DX1"">TCGA-64-1679-01Z-00-DX1</a>"
TCGA-64-1680,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-64-1680-01Z-00-DX1"">TCGA-64-1680-01Z-00-DX1</a>"
TCGA-66-2780,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-66-2780-01Z-00-DX1"">TCGA-66-2780-01Z-00-DX1</a>"
TCGA-66-2786,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-66-2786-01Z-00-DX1"">TCGA-66-2786-01Z-00-DX1</a>"
TCGA-66-2788,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-66-2788-01Z-00-DX1"">TCGA-66-2788-01Z-00-DX1</a>"
TCGA-66-2790,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-66-2790-01Z-00-DX1"">TCGA-66-2790-01Z-00-DX1</a>"
TCGA-67-3770,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-67-3770-01Z-00-DX1"">TCGA-67-3770-01Z-00-DX1</a>"
TCGA-67-4679,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-67-4679-01Z-00-DX1"">TCGA-67-4679-01Z-00-DX1</a>"
TCGA-68-8250,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-68-8250-01Z-00-DX1"">TCGA-68-8250-01Z-00-DX1</a>"
TCGA-68-A59J,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-68-A59J-01Z-00-DX1"">TCGA-68-A59J-01Z-00-DX1</a>"
TCGA-69-7979,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-69-7979-01Z-00-DX1"">TCGA-69-7979-01Z-00-DX1</a>"
TCGA-69-8253,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-69-8253-01Z-00-DX1"">TCGA-69-8253-01Z-00-DX1</a>"
TCGA-69-A59K,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-69-A59K-01Z-00-DX1"">TCGA-69-A59K-01Z-00-DX1</a>"
TCGA-71-6725,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-71-6725-01Z-00-DX1"">TCGA-71-6725-01Z-00-DX1</a>"
TCGA-75-7025,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-75-7025-01Z-00-DX1"">TCGA-75-7025-01Z-00-DX1</a>"
TCGA-77-8139,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-77-8139-01Z-00-DX1"">TCGA-77-8139-01Z-00-DX1</a>"
TCGA-77-A5G1,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-77-A5G1-01Z-00-DX1"">TCGA-77-A5G1-01Z-00-DX1</a>"
TCGA-77-A5G7,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-77-A5G7-01Z-00-DX1"">TCGA-77-A5G7-01Z-00-DX1</a>"
TCGA-77-A5GH,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-77-A5GH-01Z-00-DX1"">TCGA-77-A5GH-01Z-00-DX1</a>"
TCGA-78-7153,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-78-7153-01Z-00-DX1"">TCGA-78-7153-01Z-00-DX1</a>"
TCGA-78-7159,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-78-7159-01Z-00-DX1"">TCGA-78-7159-01Z-00-DX1</a>"
TCGA-78-7163,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-78-7163-01Z-00-DX1"">TCGA-78-7163-01Z-00-DX1</a>"
TCGA-78-8660,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-78-8660-01Z-00-DX1"">TCGA-78-8660-01Z-00-DX1</a>"
TCGA-78-8662,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-78-8662-01Z-00-DX1"">TCGA-78-8662-01Z-00-DX1</a>"
TCGA-85-8352,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-85-8352-01Z-00-DX1"">TCGA-85-8352-01Z-00-DX1</a>"
TCGA-86-6562,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-86-6562-01Z-00-DX1"">TCGA-86-6562-01Z-00-DX1</a>"
TCGA-86-8668,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-86-8668-01Z-00-DX1"">TCGA-86-8668-01Z-00-DX1</a>"
TCGA-86-8673,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-86-8673-01Z-00-DX1"">TCGA-86-8673-01Z-00-DX1</a>"
TCGA-86-A4P7,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-86-A4P7-01Z-00-DX1"">TCGA-86-A4P7-01Z-00-DX1</a>"
TCGA-90-7964,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-90-7964-01Z-00-DX1"">TCGA-90-7964-01Z-00-DX1</a>"
TCGA-91-A4BD,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-91-A4BD-01Z-00-DX1"">TCGA-91-A4BD-01Z-00-DX1</a>"
TCGA-93-7348,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-93-7348-01Z-00-DX1"">TCGA-93-7348-01Z-00-DX1</a>"
TCGA-93-8067,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-93-8067-01Z-00-DX1"">TCGA-93-8067-01Z-00-DX1</a>"
TCGA-93-A4JO,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-93-A4JO-01Z-00-DX1"">TCGA-93-A4JO-01Z-00-DX1</a>"
TCGA-94-8035,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-94-8035-01Z-00-DX1"">TCGA-94-8035-01Z-00-DX1</a>"
TCGA-94-8490,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-94-8490-01Z-00-DX1"">TCGA-94-8490-01Z-00-DX1</a>"
